0.516326	0.528850
1.039132	0.842426
1.379318	1.066508
1.653778	1.259600
1.889330	1.434845
2.097976	1.596240
2.286966	1.744535
2.460896	1.881689
2.623060	2.004769
2.775960	2.113331
2.921564	2.208843
3.061234	2.295412
3.195928	2.373701
3.326422	2.445162
3.453268	2.510783
3.576854	2.574823
3.697396	2.639240
3.815056	2.702445
3.929976	2.766753
4.042256	2.830417
4.152008	2.895637
4.259256	2.963487
4.364044	3.034065
4.466374	3.106366
4.566334	3.181811
4.663902	3.258440
4.759250	3.333326
4.852510	3.407072
4.943840	3.475905
5.033430	3.539264
5.121492	3.597381
5.208198	3.651741
5.293662	3.701478
5.378012	3.748649
5.461334	3.793186
5.543694	3.836451
5.625142	3.878605
5.705720	3.919348
5.785444	3.962255
5.864298	4.005703
5.942278	4.051995
6.019344	4.100332
6.095484	4.152360
6.170650	4.205950
6.244864	4.262214
6.318076	4.318934
6.390358	4.374381
6.461726	4.431269
6.532214	4.485170
6.601880	4.534631
6.670826	4.579448
6.739124	4.622028
6.806812	4.661393
6.873946	4.698763
6.940562	4.733595
7.006700	4.766923
7.072376	4.800135
7.137610	4.832030
7.202404	4.865707
7.266740	4.899552
7.330620	4.936817
7.393996	4.976071
7.456858	5.019641
7.519162	5.063818
7.580922	5.111273
7.642090	5.159286
7.702716	5.205104
7.762806	5.252797
7.822366	5.298510
7.881432	5.339576
7.940060	5.377598
7.998284	5.415419
8.056122	5.448856
8.113614	5.480414
8.170790	5.509633
8.227666	5.537993
8.284252	5.565266
8.340576	5.590818
8.396622	5.619822
8.452382	5.648112
8.507844	5.680588
8.562972	5.715520
8.617758	5.753411
8.672174	5.791808
8.726230	5.833970
8.779876	5.875870
8.833164	5.915702
8.886086	5.958111
8.938642	5.998840
8.990852	6.035953
9.042760	6.068834
9.094390	6.102313
9.145752	6.131373
9.196872	6.159744
9.247764	6.187161
9.298444	6.211136
9.348926	6.235051
9.399228	6.256408
9.449342	6.281175
9.499258	6.306140
9.548962	6.334367
9.598434	6.365169
9.647654	6.400441
9.696596	6.435844
9.745276	6.473773
9.793654	6.511883
9.841768	6.546894
9.889618	6.585872
9.937194	6.622244
9.984516	6.655353
10.031614	6.685378
10.078506	6.715101
10.125196	6.742773
10.171700	6.768632
10.218040	6.790871
10.264228	6.813257
10.310270	6.833114
10.356184	6.851892
10.401958	6.874382
10.447584	6.896112
10.493058	6.921332
10.538348	6.949811
10.583450	6.981938
10.628334	7.014676
10.673020	7.049304
10.717464	7.084595
10.761710	7.116692
10.805746	7.152663
10.849570	7.186368
10.893194	7.217075
10.936638	7.245036
10.979922	7.272542
11.023048	7.297883
11.066026	7.321694
11.108876	7.342228
11.151606	7.362188
11.194228	7.379828
11.236750	7.396159
11.279174	7.415013
11.321480	7.435018
11.363668	7.458672
11.405712	7.484616
11.447598	7.515772
11.489310	7.545738
11.530860	7.578869
11.572216	7.611554
11.613408	7.641547
11.654434	7.675151
11.695288	7.706782
11.735974	7.736008
11.776518	7.760468
11.816934	7.787399
11.857218	7.810244
11.897386	7.832442
11.937450	7.851234
11.977420	7.868933
12.017302	7.885128
12.057110	7.898609
12.096838	7.917320
12.136472	7.934517
12.176012	7.956219
12.215430	7.982094
12.254718	8.010997
12.293860	8.039287
12.332868	8.071094
12.371712	8.101482
12.410422	8.129574
12.448994	8.161253
12.487424	8.191043
12.525714	8.217611
12.563888	8.241756
12.601952	8.266479
12.639906	8.288288
12.677762	8.309773
12.715532	8.326953
12.753224	8.342431
12.790848	8.357522
12.828412	8.369546
12.865910	8.386526
12.903334	8.401778
12.940678	8.422952
12.977918	8.446958
13.015054	8.474300
13.052060	8.501360
13.088956	8.531836
13.125708	8.560664
13.162352	8.585932
13.198880	8.617019
13.235282	8.645475
13.271566	8.670289
13.307754	8.692360
13.343850	8.715993
13.379852	8.736353
13.415772	8.756320
13.451618	8.772948
13.487400	8.786689
13.523124	8.800966
13.558802	8.810839
13.594426	8.826186
13.629990	8.840592
13.665488	8.859040
13.700902	8.881078
13.736224	8.908276
13.771432	8.934624
13.806546	8.963174
13.841536	8.990364
13.876432	9.015130
13.911226	9.044198
13.945914	9.071882
13.980498	9.094993
14.015000	9.115578
14.049420	9.140508
14.083756	9.159162
14.118020	9.178429
14.152222	9.192932
14.186372	9.206942
14.220470	9.218829
14.254532	9.228036
14.288552	9.241609
14.322518	9.255768
14.356426	9.273800
14.390262	9.294103
14.424018	9.320574
14.457674	9.344972
14.491248	9.372852
14.524712	9.400337
14.558092	9.422893
14.591384	9.451241
14.624582	9.476901
14.657690	9.500976
14.690722	9.519978
14.723684	9.543113
14.756572	9.562284
14.789396	9.579779
14.822166	9.594407
14.854890	9.607317
14.887570	9.617906
14.920220	9.626747
14.952834	9.638561
14.985406	9.650997
15.017926	9.669414
15.050382	9.688499
15.082770	9.712461
15.115084	9.730511
15.147358	9.743185
15.179594	9.746813
